tweet_id,name,stage,rating_numerator,rating_denominator,rating_normal,likes,retweets
746131877086527488,Gustav,,10.0,10,1.0,6639,2093
745789745784041472,Gus,,10.0,10,1.0,3847,1017
745712589599014916,Percy,,7.0,10,0.7,6748,2221
745422732645535745,,,9.0,10,0.9,8247,2309
745314880350101504,Sugar,,12.0,10,1.2,6876,2618
745057283344719872,Oliver,,12.0,10,1.2,6974,2146
744971049620602880,Indie,,12.0,10,1.2,7580,2561
744709971296780288,Harvey,,10.0,10,1.0,5392,1495
744334592493166593,Blanket,,11.0,10,1.1,6510,2008
743980027717509120,Geno,,11.0,10,1.1,4018,1049
743895849529389061,,,10.0,10,1.0,3520,926
743609206067040256,Stark,,10.0,10,1.0,4300,1328
743595368194129920,Harold,,7.0,10,0.7,17629,6225
743545585370791937,Bentley,,11.0,10,1.1,3401,903
743510151680958465,Beya,,13.0,10,1.3,7634,3557
743210557239623680,Kayla,,10.0,10,1.0,3693,1304
742528092657332225,Maxaroni,,10.0,10,1.0,4247,1871
742423170473463808,Bell,,12.0,10,1.2,9442,3564
742385895052087300,Phil,,11.0,10,1.1,6536,1871
742161199639494656,Doug,,12.0,10,1.2,4133,1301
741793263812808706,,,10.0,10,1.0,4373,1432
741438259667034112,Tucker,,9.0,10,0.9,3549,780
741303864243200000,Theodore,,12.0,10,1.2,8427,3062
740995100998766593,Leo,,10.0,10,1.0,6087,2584
740711788199743490,,,9.0,10,0.9,3257,900
740699697422163968,Chip,,8.0,10,0.8,2734,745
740373189193256964,,,14.0,10,1.4,33667,12685
740365076218183684,,,10.0,10,1.0,2362,408
740359016048689152,Chase,,9.0,10,0.9,3151,822
740214038584557568,,,10.0,10,1.0,6418,1871
739979191639244800,Nollie,,12.0,10,1.2,19165,5632
739932936087216128,Rorie,,10.0,10,1.0,3899,1029
739844404073074688,Simba,,12.0,10,1.2,3649,817
739544079319588864,,,10.0,10,1.0,37842,20162
739485634323156992,Kyle,,6.0,10,0.6,6847,2776
738885046782832640,Charles,,11.0,10,1.1,3623,1093
738883359779196928,,,10.0,10,1.0,3161,754
738402415918125056,,,10.0,10,1.0,3130,784
738184450748633089,,,9.0,10,0.9,4139,1157
738166403467907072,Axel,,12.0,10,1.2,8396,3174
738156290900254721,Storkson,,10.0,10,1.0,2398,612
737826014890496000,Remy,,10.0,10,1.0,5046,1684
737800304142471168,Bella,,10.0,10,1.0,9591,3305
737678689543020544,,,11.0,10,1.1,4821,1253
737322739594330112,Lily,,9.0,10,0.9,3452,771
736736130620620800,Chadrick,,13.0,10,1.3,4064,1634
736225175608430592,,,10.0,10,1.0,7766,2657
736010884653420544,,,10.0,10,1.0,7553,2814
735991953473572864,Maxaroni,,11.0,10,1.1,3434,1088
735635087207878657,Dakota,,11.0,10,1.1,5910,2241
735274964362878976,,,11.0,10,1.1,12498,4765
734912297295085568,Jax,,10.0,10,1.0,2638,506
734787690684657664,,,13.0,10,1.3,11998,5989
734776360183431168,Livvie,,11.0,10,1.1,2403,509
733828123016450049,Terry,,10.0,10,1.0,3425,743
733482008106668032,,,10.0,10,1.0,2986,899
733460102733135873,Hermione,,11.0,10,1.1,4004,1204
732732193018155009,Ralpher,,12.0,10,1.2,2327,509
732726085725589504,Aldrick,,11.0,10,1.1,3410,847
732585889486888962,,,10.0,10,1.0,3497,744
732005617171337216,Larry,,11.0,10,1.1,14221,5102
731285275100512256,Solomon,,12.0,10,1.2,3355,950
730924654643314689,,,9.0,10,0.9,5883,1879
730427201120833536,Crystal,,11.0,10,1.1,3335,988
730211855403241472,Ziva,,11.0,10,1.1,3647,1007
730196704625098752,Charles,,6.0,10,0.6,4630,1784
729854734790754305,Ollie,,11.0,10,1.1,3856,1062
729823566028484608,Stefan,,13.0,10,1.3,3803,1179
729463711119904772,Pupcasso,,13.0,10,1.3,5527,2202
729113531270991872,,,10.0,10,1.0,1795,302
728986383096946689,Puff,,11.0,10,1.1,3006,777
728760639972315136,,,13.0,10,1.3,4460,1619
728751179681943552,Flurpson,,10.0,10,1.0,2644,647
728653952833728512,Coleman,,8.0,10,0.8,3175,992
728409960103686147,Wallace,,10.0,10,1.0,4691,1897
728387165835677696,Enchilada,,12.0,10,1.2,3554,912
728046963732717569,Raymond,,11.0,10,1.1,4105,1139
727685679342333952,Cilantro,,12.0,10,1.2,2840,606
727286334147182592,,,9.0,10,0.9,2928,782
727175381690781696,Karll,,10.0,10,1.0,3743,1319
726935089318363137,Sprout,,12.0,10,1.2,6575,2313
726887082820554753,Blitz,,10.0,10,1.0,3677,1438
726828223124897792,Bloop,,12.0,10,1.2,3415,955
726224900189511680,,,9.0,10,0.9,4235,1088
725842289046749185,Colby,,12.0,10,1.2,6787,2532
725729321944506368,Lola,,12.0,10,1.2,4978,1684
724983749226668032,Fred,,12.0,10,1.2,3575,1228
724049859469295616,Kreggory,,10.0,10,1.0,4149,1692
724046343203856385,Sarge,,10.0,10,1.0,2540,529
723912936180330496,Sugar,,12.0,10,1.2,3724,1171
723688335806480385,Reginald,,12.0,10,1.2,7315,2770
723673163800948736,Ivar,,10.0,10,1.0,2899,842
723179728551723008,Jangle,,8.0,10,0.8,5062,1767
722974582966214656,,,13.0,10,1.3,3920,1486
722613351520608256,Schnitzel,,12.0,10,1.2,4768,1553
721503162398597120,Panda,,11.0,10,1.1,4409,1729
720785406564900865,Archie,,12.0,10,1.2,2957,727
720775346191278080,Berkeley,,10.0,10,1.0,2349,626
720415127506415616,,,10.0,10,1.0,3958,1424
720389942216527872,Ralphé,,11.0,10,1.1,6092,2374
720059472081784833,Charleson,,9.0,10,0.9,3687,1066
720043174954147842,Neptune,,11.0,10,1.1,4722,1909
719551379208073216,Harnold,,10.0,10,1.0,4831,1801
719367763014393856,Sid,,11.0,10,1.1,2676,711
719339463458033665,Lucy,,10.0,10,1.0,4257,1170
719332531645071360,Pippa,,11.0,10,1.1,3290,900
718971898235854848,Sadie,,10.0,10,1.0,3325,1026
718939241951195136,Otis,,12.0,10,1.2,5022,1658
718631497683582976,,,10.0,10,1.0,18038,7592
718613305783398402,Carper,,11.0,10,1.1,2333,455
718540630683709445,,,10.0,10,1.0,2326,962
718460005985447936,Bowie,,9.0,10,0.9,2578,499
718454725339934721,,,13.0,10,1.3,4642,1432
718246886998687744,Alexanderson,,3.0,10,0.3,1827,469
718234618122661888,Suki,,11.0,10,1.1,3696,941
717841801130979328,Barclay,,11.0,10,1.1,2345,565
717537687239008257,,,11.0,10,1.1,5541,1749
717421804990701568,Ebby,,9.0,10,0.9,3008,794
717047459982213120,Flávio,,12.0,10,1.2,6010,1823
716802964044845056,Link,,10.0,10,1.0,4107,1106
716791146589110272,Jennifur,,11.0,10,1.1,7876,1503
716439118184652801,Bluebert,,11.0,10,1.1,2286,200
716285507865542656,Stephanus,,12.0,10,1.2,2659,997
715928423106027520,Bubbles,,11.0,10,1.1,3057,835
715733265223708672,,,10.0,10,1.0,4475,1608
715696743237730304,Toby,,10.0,10,1.0,3747,1226
715680795826982913,Zeus,,12.0,10,1.2,4103,1518
715360349751484417,Bertson,,11.0,10,1.1,5233,1488
715342466308784130,Oscar,,10.0,10,1.0,2919,652
715220193576927233,Nico,,10.0,10,1.0,2320,614
715200624753819648,Michelangelope,,12.0,10,1.2,4931,1768
715009755312439296,Siba,,12.0,10,1.2,3974,1162
714982300363173890,Calbert,,9.0,10,0.9,3565,985
714957620017307648,Curtis,,10.0,10,1.0,3969,1343
714631576617938945,Benedict,,4.0,10,0.4,3130,944
714258258790387713,Travis,,10.0,10,1.0,2910,696
714251586676113411,Thumas,,8.0,10,0.8,3132,793
714214115368108032,,,13.0,10,1.3,2186,830
714141408463036416,,,10.0,10,1.0,4139,1334
713919462244790272,Kanu,,12.0,10,1.2,3154,755
713761197720473600,Piper,,12.0,10,1.2,4654,1298
713411074226274305,,,11.0,10,1.1,4246,1241
713177543487135744,Lance,,10.0,10,1.0,6910,2727
713175907180089344,Opie,,10.0,10,1.0,4262,1398
712809025985978368,Stubert,,10.0,10,1.0,18235,6383
712717840512598017,,,10.0,10,1.0,11786,4710
712668654853337088,Sunny,,10.0,10,1.0,3984,1149
712438159032893441,Kane,,11.0,10,1.1,5086,1487
712097430750289920,,,10.0,10,1.0,3617,982
712092745624633345,Steven,,7.0,10,0.7,2822,850
712085617388212225,Olive,,11.0,10,1.1,3134,465
712065007010385924,Chester,,6.0,10,0.6,2160,593
711998809858043904,,,12.0,10,1.2,0,123
711743778164514816,Roosevelt,,11.0,10,1.1,2721,946
711732680602345472,,,10.0,10,1.0,8420,3876
711694788429553666,,,13.0,10,1.3,31427,17405
711652651650457602,Gary,,9.0,10,0.9,3695,862
711363825979756544,,,11.0,10,1.1,3473,1078
711306686208872448,,,3.0,10,0.3,3165,705
710997087345876993,Milo,,12.0,10,1.2,4388,1322
710844581445812225,Staniel,,10.0,10,1.0,2440,647
710833117892898816,Sora,,12.0,10,1.2,2570,504
710588934686908417,Beemo,,12.0,10,1.2,4346,1768
710283270106132480,Gunner,,11.0,10,1.1,2070,496
710272297844797440,,,11.0,10,1.1,4334,1190
710269109699739648,,,13.0,10,1.3,2293,1064
710153181850935296,Lacy,,11.0,10,1.1,2794,852
710140971284037632,Tater,,8.0,10,0.8,2638,843
709918798883774466,Watson,,12.0,10,1.2,3352,1032
709852847387627521,,,12.0,10,1.2,3356,1143
709566166965075968,Olaf,,12.0,10,1.2,3393,1137
709556954897764353,Cecil,,12.0,10,1.2,3139,1018
709519240576036864,Vince,,9.0,10,0.9,1434,226
709449600415961088,Karma,,10.0,10,1.0,2112,541
709409458133323776,Billy,,8.0,10,0.8,2528,647
709225125749587968,Walker,,11.0,10,1.1,2302,543
709207347839836162,Penny,,11.0,10,1.1,11957,5470
709198395643068416,,,45.0,50,0.9,2355,610
709158332880297985,Rodney,,10.0,10,1.0,1952,392
709042156699303936,Klevin,,9.0,10,0.9,4531,1551
708834316713893888,Malikai,,10.0,10,1.0,1619,475
708810915978854401,Mister,,10.0,10,1.0,15793,6556
708738143638450176,Coco,,11.0,10,1.1,2647,778
708711088997666817,Smokey,,11.0,10,1.1,2427,681
708479650088034305,Bear,,13.0,10,1.3,2440,645
708469915515297792,Bobble,,11.0,10,1.1,2974,776
708356463048204288,Oliver,,10.0,10,1.0,3430,1254
708349470027751425,River,,11.0,10,1.1,2257,704
708149363256774660,Jebberson,,10.0,10,1.0,4128,1480
708130923141795840,,,11.0,10,1.1,3243,816
708119489313951744,Cooper,,9.0,10,0.9,2577,936
708109389455101952,Remington,,10.0,10,1.0,1875,531
708026248782585858,,,13.0,10,1.3,4218,1833
707995814724026368,Farfle,,12.0,10,1.2,2997,1073
707969809498152960,Rufus,,11.0,10,1.1,2577,914
707776935007539200,Sadie,,11.0,10,1.1,3146,912
707741517457260545,,,10.0,10,1.0,2386,584
707693576495472641,Jiminus,,7.0,10,0.7,3252,952
707610948723478529,Harper,,12.0,10,1.2,16267,6020
707420581654872064,Keurig,,4.0,10,0.4,2161,663
707387676719185920,Clarkus,,10.0,10,1.0,3350,1210
707377100785885184,,,9.0,10,0.9,3126,1030
707297311098011648,Cassie,,10.0,10,1.0,2676,743
707059547140169728,Cupcake,,11.0,10,1.1,2487,643
707038192327901184,Kathmandu,,10.0,10,1.0,2094,750
707021089608753152,Tucker,,12.0,10,1.2,3908,1288
707014260413456384,Ellie,,11.0,10,1.1,2218,569
706901761596989440,Elliot,,3.0,10,0.3,1961,552
706681918348251136,Katie,,12.0,10,1.2,3165,930
706644897839910912,Shadow,,9.0,10,0.9,2457,1040
706593038911545345,,,10.0,10,1.0,2072,603
706538006853918722,Oliver,,11.0,10,1.1,3342,1364
706516534877929472,,,12.0,10,1.2,2995,980
706346369204748288,Koda,,12.0,10,1.2,3310,881
706291001778950144,,,11.0,10,1.1,1638,455
706265994973601792,Kara,,11.0,10,1.1,2624,886
706166467411222528,Dexter,,7.0,10,0.7,4944,1522
705970349788291072,Lucy,,12.0,10,1.2,3047,853
705898680587526145,Max,,10.0,10,1.0,2280,527
705591895322394625,,,11.0,10,1.1,3043,1095
705475953783398401,Zara,,12.0,10,1.2,2847,870
705442520700944385,Cooper,,12.0,10,1.2,4220,1528
705239209544720384,Jimothy,,11.0,10,1.1,2873,720
705223444686888960,Bode,,9.0,10,0.9,2482,759
705102439679201280,Terrenth,,10.0,10,1.0,2052,492
705066031337840642,Reese,,12.0,10,1.2,2099,583
704871453724954624,,,12.0,10,1.2,4104,1068
704847917308362754,,,12.0,10,1.2,4867,1443
704819833553219584,Chesterson,,7.0,10,0.7,2536,932
704499785726889984,,,12.0,10,1.2,2787,954
704480331685040129,Lucia,,11.0,10,1.1,3262,1024
704364645503647744,Bisquick,,12.0,10,1.2,7648,3383
704113298707505153,Stanley,,8.0,10,0.8,1784,547
703774238772166656,,,10.0,10,1.0,1774,434
703769065844768768,,,10.0,10,1.0,3127,1087
703631701117943808,Bella,,11.0,10,1.1,2463,637
703382836347330562,Charlie,,12.0,10,1.2,3360,1090
703356393781329922,Socks,,9.0,10,0.9,1840,369
703079050210877440,,,11.0,10,1.1,7093,2936
703041949650034688,,,10.0,10,1.0,25248,11838
702932127499816960,Chip,,6.0,10,0.6,2477,684
702684942141153280,Lucy,,11.0,10,1.1,3099,1015
702671118226825216,Rambo,,10.0,10,1.0,2099,535
702539513671897089,,,12.0,10,1.2,2771,915
702321140488925184,,,12.0,10,1.2,3145,1001
702276748847800320,,,11.0,10,1.1,2363,732
702217446468493312,,,9.0,10,0.9,4594,1281
701981390485725185,Fiji,,12.0,10,1.2,3304,937
701952816642965504,Rilo,,11.0,10,1.1,3688,979
701889187134500865,Bilbo,,11.0,10,1.1,3397,1322
701601587219795968,Coopson,,10.0,10,1.0,2018,434
701570477911896070,Yoda,,9.0,10,0.9,2707,884
701214700881756160,,,12.0,10,1.2,11710,4847
700890391244103680,Chet,,11.0,10,1.1,2130,538
700847567345688576,Crouton,,10.0,10,1.0,2356,476
700796979434098688,Daniel,,7.0,10,0.7,2342,893
700747788515020802,,,11.0,10,1.1,21857,8829
700518061187723268,Vincent,,10.0,10,1.0,2507,759
700505138482569216,Kaia,,12.0,10,1.2,2194,547
700462010979500032,Murphy,,6.0,10,0.6,3954,1695
700167517596164096,Dotsy,,10.0,10,1.0,2530,698
700062718104104960,Eazy,,6.0,10,0.6,2537,651
700029284593901568,Coops,,10.0,10,1.0,1993,555
700002074055016451,Thumas,,9.0,10,0.9,3173,1273
699788877217865730,Nala,,12.0,10,1.2,2145,488
699779630832685056,,,10.0,10,1.0,2617,1178
699775878809702401,Fillup,,11.0,10,1.1,1883,578
699691744225525762,Dave,,5.0,10,0.5,9853,4376
699446877801091073,Archie,,12.0,10,1.2,5715,2501
699423671849451520,,,10.0,10,1.0,1305,306
699413908797464576,Miley,,11.0,10,1.1,2004,596
699370870310113280,Calbert,,11.0,10,1.1,1825,416
699323444782047232,,,10.0,10,1.0,3026,825
699088579889332224,Charl,,3.0,10,0.3,2162,593
699079609774645248,Reagan,,8.0,10,0.8,2349,616
699072405256409088,,,12.0,10,1.2,2841,1133
698989035503689728,Oliver,,13.0,10,1.3,3207,927
698953797952008193,CeCe,,11.0,10,1.1,2572,871
698907974262222848,,,10.0,10,1.0,2427,592
698710712454139905,Cuddles,,10.0,10,1.0,2372,650
698703483621523456,Rusty,,7.0,10,0.7,1391,356
698635131305795584,,,12.0,10,1.2,1248,328
698549713696649216,Claude,,9.0,10,0.9,2227,595
698355670425473025,Jessiga,,10.0,10,1.0,1771,426
698342080612007937,Maximus,,11.0,10,1.1,2171,919
698262614669991936,Franklin,,11.0,10,1.1,4577,1898
698195409219559425,Beau,,9.0,10,0.9,16080,5678
698178924120031232,Lily,,10.0,10,1.0,2705,707
697995514407682048,,,11.0,10,1.1,1458,321
697990423684476929,Doug,,11.0,10,1.1,3148,1225
697943111201378304,Cassie,,10.0,10,1.0,2296,645
697881462549430272,Carter,,10.0,10,1.0,2891,1107
697575480820686848,Ole,,8.0,10,0.8,1959,481
697482927769255936,Blipson,,11.0,10,1.1,2329,636
697463031882764288,,,44.0,40,1.1,3280,1337
697270446429966336,Bentley,,10.0,10,1.0,4521,1795
697259378236399616,,,8.0,10,0.8,3161,954
697255105972801536,Charlie,,10.0,10,1.0,2944,1104
697242256848379904,Oakley,,10.0,10,1.0,2434,640
696900204696625153,Rosie,,12.0,10,1.2,3045,979
696894894812565505,,,9.0,10,0.9,2243,648
696886256886657024,,,12.0,10,1.2,4651,1708
696754882863349760,Reptar,,10.0,10,1.0,1423,345
696488710901260288,,,12.0,10,1.2,2411,976
696405997980676096,Berb,,7.0,10,0.7,3076,1105
695816827381944320,,,11.0,10,1.1,2893,1099
695794761660297217,Wyatt,,13.0,10,1.3,3041,736
695629776980148225,Calvin,,8.0,10,0.8,4378,1996
695446424020918272,,,12.0,10,1.2,4239,1737
695409464418041856,Bob,,10.0,10,1.0,8323,3418
695314793360662529,Colin,,10.0,10,1.0,3478,1380
695064344191721472,,,4.0,10,0.4,1539,562
695051054296211456,Brian,,6.0,10,0.6,2549,759
694905863685980160,Archie,,10.0,10,1.0,2634,888
694669722378485760,Phil,,12.0,10,1.2,34351,13656
694352839993344000,Oliviér,,10.0,10,1.0,1955,580
694206574471057408,,,10.0,10,1.0,3995,1947
694183373896572928,Lola,,9.0,10,0.9,2825,886
694001791655137281,Chester,,11.0,10,1.1,3267,975
693942351086120961,Kobe,,10.0,10,1.0,1678,351
693647888581312512,,,7.0,10,0.7,2583,556
693642232151285760,Freddery,,9.0,10,0.9,2443,396
693622659251335168,,,10.0,10,1.0,1471,356
693486665285931008,Lincoln,,11.0,10,1.1,1694,600
693280720173801472,Sadie,,10.0,10,1.0,3212,1185
693231807727280129,Bodie,,9.0,10,0.9,2761,710
693155686491000832,Dunkin,,12.0,10,1.2,7563,3050
693109034023534592,,,11.0,10,1.1,1640,580
692919143163629568,,,9.0,10,0.9,2579,725
692901601640583168,,,10.0,10,1.0,1688,573
692894228850999298,Tupawc,,10.0,10,1.0,2170,756
692568918515392513,Chester,,12.0,10,1.2,4192,1469
692535307825213440,Amber,,10.0,10,1.0,3022,1295
692530551048294401,Cody,,10.0,10,1.0,1764,392
692187005137076224,,,12.0,10,1.2,2433,781
692158366030913536,Edgar,,10.0,10,1.0,2061,753
692017291282812928,Kingsley,,9.0,10,0.9,2775,904
691820333922455552,Brockly,,8.0,10,0.8,3807,1571
691756958957883396,,,10.0,10,1.0,2722,941
691675652215414786,Richie,,10.0,10,1.0,1875,483
691483041324204033,,,5.0,10,0.5,2296,532
691459709405118465,Leo,,12.0,10,1.2,3881,1081
691444869282295808,Bailey,,12.0,10,1.2,2530,805
691416866452082688,,,13.0,10,1.3,18568,7272
691321916024623104,Molly,,11.0,10,1.1,2477,630
691096613310316544,,,11.0,10,1.1,2857,840
691090071332753408,,,12.0,10,1.2,1661,320
690938899477221376,,,10.0,10,1.0,3930,1857
690932576555528194,Buddy,,12.0,10,1.2,3150,967
690735892932222976,Peaches,,13.0,10,1.3,3635,1211
690728923253055490,Vinscent,,8.0,10,0.8,2086,491
690690673629138944,Cedrick,,10.0,10,1.0,2234,781
690649993829576704,Hazel,,11.0,10,1.1,1248,262
690597161306841088,Lolo,,11.0,10,1.1,1866,576
690400367696297985,Eriq,,10.0,10,1.0,1811,429
690374419777196032,Phred,,11.0,10,1.1,3119,805
690360449368465409,,,9.0,10,0.9,2553,837
690248561355657216,Maxwell,,11.0,10,1.1,1613,393
690021994562220032,Geoff,,10.0,10,1.0,2687,977
690005060500217858,,,10.0,10,1.0,3522,1606
689999384604450816,Covach,,10.0,10,1.0,1357,350
689977555533848577,,,12.0,10,1.2,1316,428
689877686181715968,Durg,,9.0,10,0.9,2920,1105
689835978131935233,Fynn,,11.0,10,1.1,2091,720
689661964914655233,Luca,,12.0,10,1.2,3107,893
689659372465688576,Ricky,,8.0,10,0.8,9955,3660
689599056876867584,,,11.0,10,1.1,11189,5245
689557536375177216,,,12.0,10,1.2,1974,433
689517482558820352,Carl,,12.0,10,1.2,3257,1361
689289219123089408,,,13.0,10,1.3,2158,885
689283819090870273,Chipson,,9.0,10,0.9,3133,1046
689280876073582592,Herald,,10.0,10,1.0,1908,673
689275259254616065,Lucky,,10.0,10,1.0,1099,235
689154315265683456,,,9.0,10,0.9,2965,947
688908934925697024,Clarence,,8.0,10,0.8,2025,730
688898160958271489,,,10.0,10,1.0,2010,743
688828561667567616,Brad,,9.0,10,0.9,1328,348
688804835492233216,,,12.0,10,1.2,924,181
688789766343622656,Pubert,,8.0,10,0.8,2129,632
688547210804498433,Frönq,,9.0,10,0.9,2481,665
688385280030670848,Louis,,12.0,10,1.2,8890,4255
688211956440801280,Derby,,13.0,10,1.3,2160,790
688116655151435777,,,10.0,10,1.0,2713,737
688064179421470721,Kilo,,11.0,10,1.1,1663,345
687826841265172480,Louis,,12.0,10,1.2,2635,1068
687807801670897665,Trooper,,11.0,10,1.1,2287,682
687664829264453632,Opal,,11.0,10,1.1,1862,487
687494652870668288,Marq,,7.0,10,0.7,1827,549
687480748861947905,,,12.0,10,1.2,1537,229
687460506001633280,Kramer,,10.0,10,1.0,1976,514
687317306314240000,Tyrone,,11.0,10,1.1,19338,8730
687127927494963200,Gordon,,9.0,10,0.9,5202,2150
687124485711986689,Samson,,11.0,10,1.1,2102,481
687109925361856513,Baxter,,11.0,10,1.1,5582,2341
687102708889812993,,,5.0,10,0.5,2253,921
686947101016735744,Jackson,,11.0,10,1.1,8295,3045
686749460672679938,,,8.0,10,0.8,3342,1379
686730991906516992,,,12.0,10,1.2,3963,1144
686606069955735556,Horace,,10.0,10,1.0,1815,519
686386521809772549,Crimson,,11.0,10,1.1,3131,840
686358356425093120,,,10.0,10,1.0,2088,629
686050296934563840,Flávio,,11.0,10,1.1,2137,695
686034024800862208,,,12.0,10,1.2,2953,1088
686003207160610816,Hammond,,3.0,10,0.3,1756,590
685973236358713344,Lorelei,,11.0,10,1.1,2013,494
685906723014619143,Olive,,9.0,10,0.9,7177,2717
685663452032069632,Brooks,,12.0,10,1.2,3087,1389
685532292383666176,,,9.0,10,0.9,2915,1101
685325112850124800,,,10.0,10,1.0,9039,3763
685321586178670592,Rocky,,10.0,10,1.0,2534,596
685315239903100929,,,11.0,10,1.1,3151,993
685198997565345792,Alfie,,11.0,10,1.1,2240,635
684959798585110529,Jerry,,5.0,10,0.5,6532,2973
684940049151070208,Oreo,,12.0,10,1.2,3070,988
684926975086034944,Bruiser,,11.0,10,1.1,3350,443
684914660081053696,,,12.0,10,1.2,3362,1383
684902183876321280,Perry,,11.0,10,1.1,1793,503
684800227459624960,Theodore,,11.0,10,1.1,2614,950
684594889858887680,,,10.0,10,1.0,8523,3330
684567543613382656,Bobby,,4.0,10,0.4,2885,1153
684481074559381504,Pippa,,10.0,10,1.0,3722,1121
684460069371654144,Jeph,,10.0,10,1.0,1891,530
684241637099323392,Obi,,12.0,10,1.2,7773,3109
684195085588783105,Tino,,9.0,10,0.9,1827,486
684188786104872960,,,10.0,10,1.0,3358,1103
684177701129875456,Kulet,,10.0,10,1.0,1940,628
684122891630342144,,,11.0,10,1.1,1924,446
684097758874210310,Lupe,,10.0,10,1.0,3947,1359
683852578183077888,Tiger,,10.0,10,1.0,1869,330
683849932751646720,Jiminy,,5.0,10,0.5,2503,907
683773439333797890,Buddy,,9.0,10,0.9,3210,1282
683742671509258241,Sebastian,,11.0,10,1.1,6198,3155
683498322573824003,Griffin,,11.0,10,1.1,3042,922
683449695444799489,,,10.0,10,1.0,3709,1526
683391852557561860,Jack,,11.0,10,1.1,7329,2275
683357973142474752,,,10.0,10,1.0,2779,869
683098815881154561,,,12.0,10,1.2,2085,624
683030066213818368,Lulu,,10.0,10,1.0,2077,712
682962037429899265,Darrel,,10.0,10,1.0,35194,15594
682750546109968385,Taco,,9.0,10,0.9,1453,414
682697186228989953,,,12.0,10,1.2,1260,345
682662431982772225,Joey,,11.0,10,1.1,2927,1028
682638830361513985,,,12.0,10,1.2,1983,563
682429480204398592,,,8.0,10,0.8,3300,1093
682393905736888321,Kreg,,11.0,10,1.1,2149,630
682389078323662849,Brody,,9.0,10,0.9,1600,446
682303737705140231,Todo,,9.0,10,0.9,2942,929
682259524040966145,Jax,,9.0,10,0.9,3968,1129
682242692827447297,Samson,,11.0,10,1.1,3094,1088
682059653698686977,Tess,,11.0,10,1.1,4726,1594
682047327939461121,,,10.0,10,1.0,3067,889
682032003584274432,Ulysses,,11.0,10,1.1,6302,1884
682003177596559360,,,5.0,10,0.5,2989,1439
681981167097122816,Jimothy,,12.0,10,1.2,2693,983
681610798867845120,,,12.0,10,1.2,1814,443
681579835668455424,Apollo,,8.0,10,0.8,3392,1235
681523177663676416,Carly,,12.0,10,1.2,13663,5455
681339448655802368,Asher,,9.0,10,0.9,8904,3881
681320187870711809,Glacier,,11.0,10,1.1,2529,705
681302363064414209,Chuck,,3.0,10,0.3,3763,1724
681297372102656000,,,12.0,10,1.2,3080,903
681281657291280384,Sarge,,11.0,10,1.1,3093,1045
681261549936340994,Panda,,9.0,10,0.9,1399,251
681242418453299201,Champ,,10.0,10,1.0,1424,501
681193455364796417,Aspen,,11.0,10,1.1,3544,1401
680970795137544192,,,9.0,10,0.9,2307,619
680959110691590145,Ozzie,,9.0,10,0.9,4397,1899
680940246314430465,Alice,,4.0,10,0.4,3056,988
680934982542561280,Sadie,,10.0,10,1.0,2005,412
680913438424612864,Griswold,,11.0,10,1.1,2313,587
680889648562991104,Cheesy,,9.0,10,0.9,1692,349
680801747103793152,,,10.0,10,1.0,2280,776
680798457301471234,Moofasa,,6.0,10,0.6,2723,981
680609293079592961,Brody,,9.0,10,0.9,2512,660
680497766108381184,Percy,,12.0,10,1.2,4052,1814
680440374763077632,,,11.0,10,1.1,1393,474
680221482581123072,CeCe,,10.0,10,1.0,1416,280
680206703334408192,Toby,,12.0,10,1.2,2706,1106
680161097740095489,Goliath,,12.0,10,1.2,2229,699
680130881361686529,Reggie,,10.0,10,1.0,2197,890
680115823365742593,Ozzy,,9.0,10,0.9,2606,863
680085611152338944,,,12.0,10,1.2,12267,8540
680070545539371008,Emmie,,9.0,10,0.9,2477,815
680055455951884288,Sammy,,10.0,10,1.0,,
679877062409191424,Penelope,,5.0,10,0.5,1891,611
679862121895714818,,,11.0,10,1.1,2353,585
679854723806179328,Bruce,,7.0,10,0.7,2731,1161
679844490799091713,Willie,,10.0,10,1.0,2269,718
679736210798047232,,,9.0,10,0.9,2001,748
679729593985699840,Hunter,,8.0,10,0.8,2075,787
679722016581222400,Mike,,8.0,10,0.8,1592,444
679530280114372609,,,7.0,10,0.7,4561,1970
679511351870550016,William,,7.0,10,0.7,3216,1196
679475951516934144,Evy,,9.0,10,0.9,1999,607
679462823135686656,Hurley,,11.0,10,1.1,30019,17733
679158373988876288,Rubio,,11.0,10,1.1,20255,7588
679148763231985668,,,8.0,10,0.8,2664,970
679132435750195208,Louis,,10.0,10,1.0,2840,1093
679111216690831360,,,12.0,10,1.2,5669,2446
679062614270468097,Chompsky,,11.0,10,1.1,16150,7593
679047485189439488,,,9.0,10,0.9,2147,622
678991772295516161,,,12.0,10,1.2,2166,1090
678969228704284672,Lola,,11.0,10,1.1,1564,430
678798276842360832,Linda,,7.0,10,0.7,3291,1092
678774928607469569,Tug,,11.0,10,1.1,2678,854
678767140346941444,Mia,,8.0,10,0.8,3350,1281
678764513869611008,Wilson,,10.0,10,1.0,1550,442
678755239630127104,Dash,,10.0,10,1.0,6733,3085
678740035362037760,Tango,,6.0,10,0.6,3560,1566
678675843183484930,,,2.0,10,0.2,2707,1377
678643457146150913,Grizz,,10.0,10,1.0,1955,379
678446151570427904,,,10.0,10,1.0,3812,1446
678424312106393600,Crystal,,2.0,10,0.2,5191,2398
